location,date,new_cases
Montenegro,2021-04-20,199.0
Montenegro,2021-04-21,154.0
Montenegro,2021-04-22,139.0
Montenegro,2021-04-23,161.0
Montenegro,2021-04-24,151.0
Montenegro,2021-04-25,161.0
Montenegro,2021-04-26,119.0
Montenegro,2021-04-27,151.0
Montenegro,2021-04-28,150.0
Montenegro,2021-04-29,177.0
Montenegro,2021-04-30,132.0
Montenegro,2021-05-01,128.0
Montenegro,2021-05-02,102.0
Montenegro,2021-05-03,99.0
Montenegro,2021-05-04,95.0
Montenegro,2021-05-05,117.0
Montenegro,2021-05-06,112.0
Montenegro,2021-05-07,100.0
Montenegro,2021-05-08,95.0
Montenegro,2021-05-09,66.0
Montenegro,2021-05-10,62.0
Montenegro,2021-05-11,84.0
Montenegro,2021-05-12,97.0
Montenegro,2021-05-13,73.0
Montenegro,2021-05-14,84.0
Montenegro,2021-05-15,75.0
Montenegro,2021-05-16,74.0
Montenegro,2021-05-17,46.0
Montenegro,2021-05-18,73.0
Montenegro,2021-05-19,60.0
Montenegro,2021-05-20,67.0
Montenegro,2021-05-21,55.0
Montenegro,2021-05-22,50.0
Montenegro,2021-05-23,45.0
Montenegro,2021-05-24,43.0
Montenegro,2021-05-25,67.0
Montenegro,2021-05-26,67.0
Montenegro,2021-05-27,52.0
Montenegro,2021-05-28,41.0
Montenegro,2021-05-29,48.0
Montenegro,2021-05-30,39.0
Montenegro,2021-05-31,18.0
Montenegro,2021-06-01,29.0
Montenegro,2021-06-02,31.0
Montenegro,2021-06-03,34.0
Montenegro,2021-06-04,41.0
Montenegro,2021-06-05,33.0
Montenegro,2021-06-06,21.0
Montenegro,2021-06-07,22.0
Montenegro,2021-06-08,14.0
Montenegro,2021-06-09,19.0
Montenegro,2021-06-10,23.0
Montenegro,2021-06-11,24.0
Montenegro,2021-06-12,14.0
Montenegro,2021-06-13,28.0
Montenegro,2021-06-14,8.0
Montenegro,2021-06-15,24.0
Montenegro,2021-06-16,13.0
Montenegro,2021-06-17,19.0
Montenegro,2021-06-18,16.0
Montenegro,2021-06-19,19.0
Montenegro,2021-06-20,20.0
Montenegro,2021-06-21,17.0
Montenegro,2021-06-22,12.0
Montenegro,2021-06-23,13.0
Montenegro,2021-06-24,14.0
Montenegro,2021-06-25,14.0
Montenegro,2021-06-26,23.0
Montenegro,2021-06-27,22.0
Montenegro,2021-06-28,14.0
Montenegro,2021-06-29,26.0
Montenegro,2021-06-30,22.0
Montenegro,2021-07-01,20.0
Montenegro,2021-07-02,20.0
Montenegro,2021-07-03,24.0
Montenegro,2021-07-04,11.0
Montenegro,2021-07-05,11.0
Montenegro,2021-07-06,24.0
Montenegro,2021-07-07,30.0
Montenegro,2021-07-08,22.0
Montenegro,2021-07-09,16.0
Montenegro,2021-07-10,29.0
Montenegro,2021-07-11,19.0
Montenegro,2021-07-12,10.0
Montenegro,2021-07-13,31.0
Montenegro,2021-07-14,24.0
Montenegro,2021-07-15,24.0
Montenegro,2021-07-16,23.0
Montenegro,2021-07-17,32.0
Montenegro,2021-07-18,40.0
Montenegro,2021-07-19,28.0
Montenegro,2021-07-20,65.0
Montenegro,2021-07-21,47.0
Montenegro,2021-07-22,63.0
Montenegro,2021-07-23,64.0
Montenegro,2021-07-24,132.0
Montenegro,2021-07-25,69.0
Montenegro,2021-07-26,77.0
Montenegro,2021-07-27,145.0
Montenegro,2021-07-28,144.0
Montenegro,2021-07-29,146.0
Montenegro,2021-07-30,143.0
Montenegro,2021-07-31,142.0
Montenegro,2021-08-01,165.0
Montenegro,2021-08-02,92.0
Montenegro,2021-08-03,219.0
Montenegro,2021-08-04,257.0
Montenegro,2021-08-05,219.0
Montenegro,2021-08-06,279.0
Montenegro,2021-08-07,285.0
Montenegro,2021-08-08,279.0
Montenegro,2021-08-09,210.0
Montenegro,2021-08-10,332.0
Montenegro,2021-08-11,349.0
Montenegro,2021-08-12,389.0
Montenegro,2021-08-13,354.0
Montenegro,2021-08-14,394.0
Montenegro,2021-08-15,446.0
Montenegro,2021-08-16,297.0
Montenegro,2021-08-17,548.0
Montenegro,2021-08-18,535.0
Montenegro,2021-08-19,532.0
Montenegro,2021-08-20,634.0
Montenegro,2021-08-21,598.0
Montenegro,2021-08-22,622.0
Montenegro,2021-08-23,415.0
Montenegro,2021-08-24,661.0
Montenegro,2021-08-25,698.0
Montenegro,2021-08-26,764.0
Montenegro,2021-08-27,671.0
Montenegro,2021-08-28,637.0
Montenegro,2021-08-29,556.0
Montenegro,2021-08-30,423.0
Montenegro,2021-08-31,598.0
Montenegro,2021-09-01,571.0
Montenegro,2021-09-02,577.0
Montenegro,2021-09-03,547.0
Montenegro,2021-09-04,552.0
Montenegro,2021-09-05,472.0
Montenegro,2021-09-06,362.0
Montenegro,2021-09-07,603.0
Montenegro,2021-09-08,533.0
Montenegro,2021-09-09,547.0
Montenegro,2021-09-10,574.0
Montenegro,2021-09-11,628.0
Montenegro,2021-09-12,557.0
Montenegro,2021-09-13,456.0
Montenegro,2021-09-14,765.0
Montenegro,2021-09-15,626.0
Montenegro,2021-09-16,730.0
Montenegro,2021-09-17,643.0
Montenegro,2021-09-18,600.0
Montenegro,2021-09-19,531.0
Montenegro,2021-09-20,425.0
Montenegro,2021-09-21,642.0
Montenegro,2021-09-22,568.0
Montenegro,2021-09-23,483.0
Montenegro,2021-09-24,419.0
Montenegro,2021-09-25,489.0
Montenegro,2021-09-26,363.0
Montenegro,2021-09-27,342.0
Montenegro,2021-09-28,510.0
Montenegro,2021-09-29,520.0
Montenegro,2021-09-30,479.0
Montenegro,2021-10-01,447.0
Montenegro,2021-10-02,414.0
Montenegro,2021-10-03,336.0
Montenegro,2021-10-04,309.0
Montenegro,2021-10-05,410.0
Montenegro,2021-10-06,352.0
Montenegro,2021-10-07,444.0
Montenegro,2021-10-08,391.0
Montenegro,2021-10-09,408.0
Montenegro,2021-10-10,288.0
Montenegro,2021-10-11,235.0
Montenegro,2021-10-12,448.0
Montenegro,2021-10-13,341.0
Montenegro,2021-10-14,359.0
Montenegro,2021-10-15,365.0
Montenegro,2021-10-16,355.0
Montenegro,2021-10-17,368.0
Montenegro,2021-10-18,278.0
Montenegro,2021-10-19,560.0
Montenegro,2021-10-20,459.0
Montenegro,2021-10-21,422.0
Montenegro,2021-10-22,475.0
Montenegro,2021-10-23,526.0
Montenegro,2021-10-24,433.0
Montenegro,2021-10-25,370.0
Montenegro,2021-10-26,542.0
Montenegro,2021-10-27,474.0
Montenegro,2021-10-28,499.0
Montenegro,2021-10-29,515.0
Montenegro,2021-10-30,463.0
Montenegro,2021-10-31,529.0
Montenegro,2021-11-01,378.0
Morocco,2021-01-01,1777.0
Morocco,2021-01-02,1171.0
Morocco,2021-01-03,1005.0
Morocco,2021-01-04,656.0
Morocco,2021-01-05,1637.0
Morocco,2021-01-06,1642.0
Morocco,2021-01-07,1597.0
Morocco,2021-01-08,1543.0
Morocco,2021-01-09,1416.0
Morocco,2021-01-10,895.0
Morocco,2021-01-11,456.0
Morocco,2021-01-12,801.0
Morocco,2021-01-13,1266.0
Morocco,2021-01-14,1279.0
Morocco,2021-01-15,1291.0
Morocco,2021-01-16,1240.0
Morocco,2021-01-17,806.0
Morocco,2021-01-18,473.0
Morocco,2021-01-19,1246.0
Morocco,2021-01-20,1152.0
Morocco,2021-01-21,1164.0
Morocco,2021-01-22,1138.0
Morocco,2021-01-23,925.0
Morocco,2021-01-24,520.0
Morocco,2021-01-25,337.0
Morocco,2021-01-26,867.0
Morocco,2021-01-27,890.0
Morocco,2021-01-28,756.0
Morocco,2021-01-29,851.0
Morocco,2021-01-30,701.0
Morocco,2021-01-31,466.0
Morocco,2021-02-01,281.0
Morocco,2021-02-02,835.0
Morocco,2021-02-03,774.0
Morocco,2021-02-04,620.0
Morocco,2021-02-05,712.0
Morocco,2021-02-06,587.0
Morocco,2021-02-07,389.0
Morocco,2021-02-08,234.0
Morocco,2021-02-09,536.0
Morocco,2021-02-10,564.0
Morocco,2021-02-11,471.0
Morocco,2021-02-12,496.0
Morocco,2021-02-13,479.0
Morocco,2021-02-14,339.0
Morocco,2021-02-15,121.0
Morocco,2021-02-16,476.0
Morocco,2021-02-17,508.0
Morocco,2021-02-18,477.0
Morocco,2021-02-19,448.0
Morocco,2021-02-20,444.0
Morocco,2021-02-21,207.0
Morocco,2021-02-22,108.0
Morocco,2021-02-23,446.0
Morocco,2021-02-24,419.0
Morocco,2021-02-25,386.0
Morocco,2021-02-26,480.0
Morocco,2021-02-27,416.0
Morocco,2021-02-28,244.0
Morocco,2021-03-01,112.0
Morocco,2021-03-02,393.0
Morocco,2021-03-03,594.0
Morocco,2021-03-04,394.0
Morocco,2021-03-05,420.0
Morocco,2021-03-06,407.0
Morocco,2021-03-07,249.0
Morocco,2021-03-08,102.0
Morocco,2021-03-09,508.0
Morocco,2021-03-10,453.0
Morocco,2021-03-11,464.0
Morocco,2021-03-12,431.0
Morocco,2021-03-13,451.0
Morocco,2021-03-14,305.0
Morocco,2021-03-15,159.0
Morocco,2021-03-16,526.0
Morocco,2021-03-17,466.0
Morocco,2021-03-18,487.0
Morocco,2021-03-19,444.0
Morocco,2021-03-20,444.0
Morocco,2021-03-21,246.0
Morocco,2021-03-22,125.0
Morocco,2021-03-23,569.0
Morocco,2021-03-24,439.0
Morocco,2021-03-25,511.0
Morocco,2021-03-26,514.0
Morocco,2021-03-27,491.0
Morocco,2021-03-28,301.0
Morocco,2021-03-29,97.0
Morocco,2021-03-30,665.0
Morocco,2021-03-31,676.0
Morocco,2021-04-01,579.0
Morocco,2021-04-02,581.0
Morocco,2021-04-03,575.0
Morocco,2021-04-04,365.0
Morocco,2021-04-05,132.0
Morocco,2021-04-06,696.0
Morocco,2021-04-07,663.0
Morocco,2021-04-08,635.0
Morocco,2021-04-09,625.0
Morocco,2021-04-10,740.0
Morocco,2021-04-11,414.0
Morocco,2021-04-12,175.0
Morocco,2021-04-13,684.0
Morocco,2021-04-14,703.0
Morocco,2021-04-15,596.0
Morocco,2021-04-16,587.0
Morocco,2021-04-17,600.0
Morocco,2021-04-18,364.0
Morocco,2021-04-19,138.0
Morocco,2021-04-20,720.0
Morocco,2021-04-21,669.0
Morocco,2021-04-22,600.0
Morocco,2021-04-23,592.0
Morocco,2021-04-24,507.0
Morocco,2021-04-25,326.0
Morocco,2021-04-26,102.0
Morocco,2021-04-27,507.0
Morocco,2021-04-28,493.0
Morocco,2021-04-29,421.0
Morocco,2021-04-30,363.0
Morocco,2021-05-01,313.0
Morocco,2021-05-02,294.0
Morocco,2021-05-03,56.0
Morocco,2021-05-04,373.0
Morocco,2021-05-05,371.0
Morocco,2021-05-06,360.0
Morocco,2021-05-07,298.0
Morocco,2021-05-08,314.0
Morocco,2021-05-09,236.0
Morocco,2021-05-10,58.0
Morocco,2021-05-11,242.0
Morocco,2021-05-12,268.0
Morocco,2021-05-13,238.0
Morocco,2021-05-14,35.0
Morocco,2021-05-15,112.0
Morocco,2021-05-16,127.0
Morocco,2021-05-17,79.0
Morocco,2021-05-18,397.0
Morocco,2021-05-19,338.0
Morocco,2021-05-20,333.0
Morocco,2021-05-21,358.0
Morocco,2021-05-22,363.0
Morocco,2021-05-23,211.0
Morocco,2021-05-24,90.0
Morocco,2021-05-25,310.0
Morocco,2021-05-26,385.0
Morocco,2021-05-27,314.0
Morocco,2021-05-28,336.0
Morocco,2021-05-29,410.0
Morocco,2021-05-30,240.0
Morocco,2021-05-31,108.0
Morocco,2021-06-01,394.0
Morocco,2021-06-02,418.0
Morocco,2021-06-03,395.0
Morocco,2021-06-04,346.0
Morocco,2021-06-05,426.0
Morocco,2021-06-06,231.0
Morocco,2021-06-07,104.0
Morocco,2021-06-08,473.0
Morocco,2021-06-09,386.0
Morocco,2021-06-10,376.0
Morocco,2021-06-11,400.0
Morocco,2021-06-12,455.0
Morocco,2021-06-13,270.0
Morocco,2021-06-14,109.0
Morocco,2021-06-15,476.0
Morocco,2021-06-16,500.0
Morocco,2021-06-17,468.0
Morocco,2021-06-18,481.0
Morocco,2021-06-19,439.0
Morocco,2021-06-20,288.0
Morocco,2021-06-21,86.0
Morocco,2021-06-22,437.0
Morocco,2021-06-23,522.0
Morocco,2021-06-24,484.0
Morocco,2021-06-25,551.0
Morocco,2021-06-26,493.0
Morocco,2021-06-27,452.0
Morocco,2021-06-28,219.0
Morocco,2021-06-29,690.0
Morocco,2021-06-30,776.0
Morocco,2021-07-01,789.0
Morocco,2021-07-02,844.0
Morocco,2021-07-03,951.0
Morocco,2021-07-04,605.0
Morocco,2021-07-05,247.0
Morocco,2021-07-06,1177.0
Morocco,2021-07-07,1279.0
Morocco,2021-07-08,1336.0
Morocco,2021-07-09,1250.0
Morocco,2021-07-10,1566.0
Morocco,2021-07-11,1057.0
Morocco,2021-07-12,657.0
Morocco,2021-07-13,1897.0
Morocco,2021-07-14,2257.0
Morocco,2021-07-15,2571.0
Morocco,2021-07-16,2791.0
Morocco,2021-07-17,2853.0
Morocco,2021-07-18,2144.0
Morocco,2021-07-19,1153.0
Morocco,2021-07-20,3631.0
Morocco,2021-07-21,3940.0
Morocco,2021-07-22,1402.0
Morocco,2021-07-23,1910.0
Morocco,2021-07-24,5494.0
Morocco,2021-07-25,4110.0
Morocco,2021-07-26,2205.0
Morocco,2021-07-27,6971.0
Morocco,2021-07-28,9428.0
Morocco,2021-07-29,8995.0
Morocco,2021-07-30,9128.0
Morocco,2021-07-31,7529.0
Morocco,2021-08-01,6189.0
Morocco,2021-08-02,4206.0
Morocco,2021-08-03,8760.0
Morocco,2021-08-04,10603.0
Morocco,2021-08-05,12039.0
Morocco,2021-08-06,11358.0
Morocco,2021-08-07,10609.0
Morocco,2021-08-08,8990.0
Morocco,2021-08-09,5043.0
Morocco,2021-08-10,9778.0
Morocco,2021-08-11,9153.0
Morocco,2021-08-12,10828.0
Morocco,2021-08-13,10752.0
Morocco,2021-08-14,10240.0
Morocco,2021-08-15,7380.0
Morocco,2021-08-16,3897.0
Morocco,2021-08-17,9041.0
Morocco,2021-08-18,9703.0
Morocco,2021-08-19,9462.0
Morocco,2021-08-20,8216.0
Morocco,2021-08-21,6513.0
Morocco,2021-08-22,4661.0
Morocco,2021-08-23,2996.0
Morocco,2021-08-24,7184.0
Morocco,2021-08-25,8008.0
Morocco,2021-08-26,7357.0
Morocco,2021-08-27,6863.0
Morocco,2021-08-28,6175.0
Morocco,2021-08-29,3841.0
Morocco,2021-08-30,2676.0
Morocco,2021-08-31,4899.0
Morocco,2021-09-01,6020.0
Morocco,2021-09-02,5383.0
Morocco,2021-09-03,4381.0
Morocco,2021-09-04,4310.0
Morocco,2021-09-05,3043.0
Morocco,2021-09-06,1923.0
Morocco,2021-09-07,3524.0
Morocco,2021-09-08,3930.0
Morocco,2021-09-09,3451.0
Morocco,2021-09-10,2668.0
Morocco,2021-09-11,3113.0
Morocco,2021-09-12,1953.0
Morocco,2021-09-13,917.0
Morocco,2021-09-14,2785.0
Morocco,2021-09-15,2642.0
Morocco,2021-09-16,2432.0
Morocco,2021-09-17,2412.0
Morocco,2021-09-18,2291.0
Morocco,2021-09-19,1555.0
Morocco,2021-09-20,693.0
Morocco,2021-09-21,1848.0
Morocco,2021-09-22,1702.0
Morocco,2021-09-23,1583.0
Morocco,2021-09-24,1620.0
Morocco,2021-09-25,1444.0
Morocco,2021-09-26,734.0
Morocco,2021-09-27,394.0
Morocco,2021-09-28,1192.0
Morocco,2021-09-29,1082.0
Morocco,2021-09-30,1098.0
Morocco,2021-10-01,936.0
Morocco,2021-10-02,821.0
Morocco,2021-10-03,504.0
Morocco,2021-10-04,228.0
Morocco,2021-10-05,676.0
Morocco,2021-10-06,727.0
Morocco,2021-10-07,668.0
Morocco,2021-10-08,655.0
Morocco,2021-10-09,515.0
Morocco,2021-10-10,386.0
Morocco,2021-10-11,169.0
Morocco,2021-10-12,566.0
Morocco,2021-10-13,581.0
Morocco,2021-10-14,506.0
Morocco,2021-10-15,437.0
Morocco,2021-10-16,417.0
Morocco,2021-10-17,269.0
Morocco,2021-10-18,148.0
Morocco,2021-10-19,499.0
Morocco,2021-10-20,188.0
Morocco,2021-10-21,255.0
Morocco,2021-10-22,430.0
Morocco,2021-10-23,424.0
Morocco,2021-10-24,201.0
Morocco,2021-10-25,101.0
Morocco,2021-10-26,425.0
Morocco,2021-10-27,398.0
Morocco,2021-10-28,303.0
Morocco,2021-10-29,216.0
Morocco,2021-10-30,240.0
Morocco,2021-10-31,185.0
Morocco,2021-11-01,138.0
Myanmar,2021-01-01,412.0
Myanmar,2021-01-02,574.0
Myanmar,2021-01-03,729.0
Myanmar,2021-01-04,590.0
Myanmar,2021-01-05,649.0
Myanmar,2021-01-06,594.0
Myanmar,2021-01-07,594.0
Myanmar,2021-01-08,711.0
Myanmar,2021-01-09,566.0
Myanmar,2021-01-10,555.0
Myanmar,2021-01-11,582.0
Myanmar,2021-01-12,551.0
Myanmar,2021-01-13,523.0
Myanmar,2021-01-14,605.0
Myanmar,2021-01-15,513.0
Myanmar,2021-01-16,491.0
Myanmar,2021-01-17,449.0
Myanmar,2021-01-18,477.0
Myanmar,2021-01-19,448.0
Myanmar,2021-01-20,478.0
Myanmar,2021-01-21,445.0
Myanmar,2021-01-22,425.0
Myanmar,2021-01-23,507.0
Myanmar,2021-01-24,476.0
Myanmar,2021-01-25,383.0
Myanmar,2021-01-26,411.0
Myanmar,2021-01-27,434.0
Myanmar,2021-01-28,350.0
Myanmar,2021-01-29,363.0
Myanmar,2021-01-30,349.0
Myanmar,2021-01-31,281.0
Myanmar,2021-02-01,209.0
Myanmar,2021-02-02,0.0
Myanmar,2021-02-03,573.0
Myanmar,2021-02-04,177.0
Myanmar,2021-02-05,200.0
Myanmar,2021-02-06,0.0
Myanmar,2021-02-07,0.0
Myanmar,2021-02-08,123.0
Myanmar,2021-02-09,21.0
Myanmar,2021-02-10,39.0
Myanmar,2021-02-11,35.0
Myanmar,2021-02-12,21.0
Myanmar,2021-02-13,42.0
Myanmar,2021-02-14,16.0
Myanmar,2021-02-15,36.0
Myanmar,2021-02-16,22.0
Myanmar,2021-02-17,31.0
Myanmar,2021-02-18,19.0
Myanmar,2021-02-19,19.0
Myanmar,2021-02-20,7.0
Myanmar,2021-02-21,15.0
Myanmar,2021-02-22,11.0
Myanmar,2021-02-23,22.0
Myanmar,2021-02-24,33.0
Myanmar,2021-02-25,25.0
Myanmar,2021-02-26,34.0
Myanmar,2021-02-27,15.0
Myanmar,2021-02-28,6.0
Myanmar,2021-03-01,20.0
Myanmar,2021-03-02,49.0
Myanmar,2021-03-03,19.0
Myanmar,2021-03-04,16.0
Myanmar,2021-03-05,0.0
Myanmar,2021-03-06,23.0
Myanmar,2021-03-07,11.0
Myanmar,2021-03-08,11.0
Myanmar,2021-03-09,14.0
Myanmar,2021-03-10,14.0
Myanmar,2021-03-11,41.0
Myanmar,2021-03-12,8.0
Myanmar,2021-03-13,14.0
Myanmar,2021-03-14,11.0
Myanmar,2021-03-15,0.0
Myanmar,2021-03-16,15.0
Myanmar,2021-03-17,28.0
Myanmar,2021-03-18,22.0
Myanmar,2021-03-19,0.0
Myanmar,2021-03-20,0.0
Myanmar,2021-03-21,0.0
Myanmar,2021-03-22,34.0
Myanmar,2021-03-23,18.0
Myanmar,2021-03-24,28.0
Myanmar,2021-03-25,23.0
Myanmar,2021-03-26,25.0
Myanmar,2021-03-27,37.0
Myanmar,2021-03-28,8.0
Myanmar,2021-03-29,8.0
Myanmar,2021-03-30,19.0
Myanmar,2021-03-31,22.0
Myanmar,2021-04-01,32.0
Myanmar,2021-04-02,0.0
Myanmar,2021-04-03,13.0
Myanmar,2021-04-04,18.0
Myanmar,2021-04-05,14.0
Myanmar,2021-04-06,19.0
Myanmar,2021-04-07,11.0
Myanmar,2021-04-08,8.0
Myanmar,2021-04-09,9.0
Myanmar,2021-04-10,14.0
Myanmar,2021-04-11,4.0
Myanmar,2021-04-12,20.0
Myanmar,2021-04-13,0.0
Myanmar,2021-04-14,9.0
Myanmar,2021-04-15,5.0
Myanmar,2021-04-16,7.0
Myanmar,2021-04-17,2.0
Myanmar,2021-04-18,9.0
Myanmar,2021-04-19,16.0
Myanmar,2021-04-20,0.0
Myanmar,2021-04-21,17.0
Myanmar,2021-04-22,13.0
Myanmar,2021-04-23,13.0
Myanmar,2021-04-24,17.0
Myanmar,2021-04-25,8.0
Myanmar,2021-04-26,10.0
Myanmar,2021-04-27,18.0
Myanmar,2021-04-28,50.0
Myanmar,2021-04-29,10.0
Myanmar,2021-04-30,17.0
Myanmar,2021-05-01,14.0
Myanmar,2021-05-02,7.0
Myanmar,2021-05-03,4.0
Myanmar,2021-05-04,16.0
Myanmar,2021-05-05,16.0
Myanmar,2021-05-06,0.0
Myanmar,2021-05-07,29.0
Myanmar,2021-05-08,31.0
Myanmar,2021-05-09,13.0
Myanmar,2021-05-10,16.0
Myanmar,2021-05-11,11.0
Myanmar,2021-05-12,23.0
Myanmar,2021-05-13,7.0
Myanmar,2021-05-14,31.0
Myanmar,2021-05-15,24.0
Myanmar,2021-05-16,6.0
Myanmar,2021-05-17,32.0
Myanmar,2021-05-18,34.0
Myanmar,2021-05-19,28.0
Myanmar,2021-05-20,24.0
Myanmar,2021-05-21,28.0
Myanmar,2021-05-22,17.0
Myanmar,2021-05-23,6.0
Myanmar,2021-05-24,28.0
Myanmar,2021-05-25,34.0
Myanmar,2021-05-26,22.0
Myanmar,2021-05-27,96.0
Myanmar,2021-05-28,72.0
Myanmar,2021-05-29,40.0
Myanmar,2021-05-30,45.0
Myanmar,2021-05-31,58.0
Myanmar,2021-06-01,122.0
Myanmar,2021-06-02,72.0
Myanmar,2021-06-03,122.0
Myanmar,2021-06-04,212.0
Myanmar,2021-06-05,96.0
Myanmar,2021-06-06,64.0
Myanmar,2021-06-07,139.0
Myanmar,2021-06-08,123.0
Myanmar,2021-06-09,136.0
Myanmar,2021-06-10,161.0
Myanmar,2021-06-11,188.0
Myanmar,2021-06-12,166.0
Myanmar,2021-06-13,373.0
Myanmar,2021-06-14,223.0
Myanmar,2021-06-15,225.0
Myanmar,2021-06-16,355.0
Myanmar,2021-06-17,362.0
Myanmar,2021-06-18,301.0
Myanmar,2021-06-19,546.0
Myanmar,2021-06-20,407.0
Myanmar,2021-06-21,595.0
Myanmar,2021-06-22,630.0
Myanmar,2021-06-23,680.0
Myanmar,2021-06-24,787.0
Myanmar,2021-06-25,859.0
Myanmar,2021-06-26,783.0
Myanmar,2021-06-27,804.0
Myanmar,2021-06-28,1225.0
Myanmar,2021-06-29,1312.0
Myanmar,2021-06-30,1580.0
Myanmar,2021-07-01,2070.0
Myanmar,2021-07-02,1863.0
Myanmar,2021-07-03,1877.0
Myanmar,2021-07-04,2318.0
Myanmar,2021-07-05,2969.0
Myanmar,2021-07-06,3602.0
Myanmar,2021-07-07,3947.0
Myanmar,2021-07-08,4132.0
Myanmar,2021-07-09,4320.0
Myanmar,2021-07-10,4377.0
Myanmar,2021-07-11,3461.0
Myanmar,2021-07-12,5014.0
Myanmar,2021-07-13,4047.0
Myanmar,2021-07-14,7083.0
Myanmar,2021-07-15,4188.0
Myanmar,2021-07-16,6194.0
Myanmar,2021-07-17,5497.0
Myanmar,2021-07-18,5285.0
Myanmar,2021-07-19,5189.0
Myanmar,2021-07-20,5860.0
Myanmar,2021-07-21,6093.0
Myanmar,2021-07-22,6701.0
Myanmar,2021-07-23,5506.0
Myanmar,2021-07-24,5657.0
Myanmar,2021-07-25,4998.0
Myanmar,2021-07-26,4630.0
Myanmar,2021-07-27,4964.0
Myanmar,2021-07-28,4980.0
Myanmar,2021-07-29,5234.0
Myanmar,2021-07-30,5127.0
Myanmar,2021-07-31,4725.0
Myanmar,2021-08-01,3480.0
Myanmar,2021-08-02,3689.0
Myanmar,2021-08-03,4713.0
Myanmar,2021-08-04,4051.0
Myanmar,2021-08-05,4132.0
Myanmar,2021-08-06,3588.0
Myanmar,2021-08-07,3651.0
Myanmar,2021-08-08,3027.0
Myanmar,2021-08-09,3611.0
Myanmar,2021-08-10,4434.0
Myanmar,2021-08-11,3739.0
Myanmar,2021-08-12,3430.0
Myanmar,2021-08-13,3456.0
Myanmar,2021-08-14,3419.0
Myanmar,2021-08-15,2674.0
Myanmar,2021-08-16,2706.0
Myanmar,2021-08-17,3306.0
Myanmar,2021-08-18,2878.0
Myanmar,2021-08-19,2590.0
Myanmar,2021-08-20,3009.0
Myanmar,2021-08-21,2744.0
Myanmar,2021-08-22,2173.0
Myanmar,2021-08-23,2186.0
Myanmar,2021-08-24,2506.0
Myanmar,2021-08-25,2502.0
Myanmar,2021-08-26,2635.0
Myanmar,2021-08-27,2688.0
Myanmar,2021-08-28,2932.0
Myanmar,2021-08-29,3166.0
Myanmar,2021-08-30,3583.0
Myanmar,2021-08-31,3399.0
Myanmar,2021-09-01,3358.0
Myanmar,2021-09-02,3459.0
Myanmar,2021-09-03,3410.0
Myanmar,2021-09-04,3078.0
Myanmar,2021-09-05,2829.0
Myanmar,2021-09-06,2555.0
Myanmar,2021-09-07,2431.0
Myanmar,2021-09-08,2702.0
Myanmar,2021-09-09,2310.0
Myanmar,2021-09-10,2102.0
Myanmar,2021-09-11,2364.0
Myanmar,2021-09-12,1953.0
Myanmar,2021-09-13,2273.0
Myanmar,2021-09-14,2421.0
Myanmar,2021-09-15,2424.0
Myanmar,2021-09-16,1790.0
Myanmar,2021-09-17,2187.0
Myanmar,2021-09-18,1943.0
Myanmar,2021-09-19,1702.0
Myanmar,2021-09-20,1585.0
Myanmar,2021-09-21,1687.0
Myanmar,2021-09-22,1818.0
Myanmar,2021-09-23,1744.0
Myanmar,2021-09-24,1667.0
Myanmar,2021-09-25,1546.0
Myanmar,2021-09-26,1534.0
Myanmar,2021-09-27,1282.0
Myanmar,2021-09-28,1630.0
Myanmar,2021-09-29,1542.0
Myanmar,2021-09-30,1468.0
Myanmar,2021-10-01,1846.0
Myanmar,2021-10-02,1347.0
Myanmar,2021-10-03,1194.0
Myanmar,2021-10-04,1319.0
Myanmar,2021-10-05,1526.0
Myanmar,2021-10-06,1717.0
Myanmar,2021-10-07,1394.0
Myanmar,2021-10-08,1466.0
Myanmar,2021-10-09,1448.0
Myanmar,2021-10-10,1318.0
Myanmar,2021-10-11,1197.0
Myanmar,2021-10-12,1382.0
Myanmar,2021-10-13,1573.0
Myanmar,2021-10-14,1514.0
Myanmar,2021-10-15,1329.0
Myanmar,2021-10-16,1205.0
Myanmar,2021-10-17,1002.0
Myanmar,2021-10-18,1022.0
Myanmar,2021-10-19,1133.0
Myanmar,2021-10-20,893.0
Myanmar,2021-10-21,683.0
Myanmar,2021-10-22,925.0
Myanmar,2021-10-23,1067.0
Myanmar,2021-10-24,687.0
Myanmar,2021-10-25,711.0
Myanmar,2021-10-26,924.0
Myanmar,2021-10-27,1003.0
Myanmar,2021-10-28,799.0
Myanmar,2021-10-29,905.0
Myanmar,2021-10-30,716.0
Myanmar,2021-10-31,752.0
Myanmar,2021-11-01,877.0
Namibia,2021-01-01,604.0
Namibia,2021-01-02,109.0
Namibia,2021-01-03,462.0
Namibia,2021-01-04,270.0
Namibia,2021-01-05,501.0
Namibia,2021-01-06,432.0
Namibia,2021-01-07,363.0
Namibia,2021-01-08,573.0
Namibia,2021-01-09,468.0
Namibia,2021-01-10,536.0
Namibia,2021-01-11,343.0
Namibia,2021-01-12,269.0
Namibia,2021-01-13,312.0
Namibia,2021-01-14,387.0
Namibia,2021-01-15,319.0
Namibia,2021-01-16,309.0
Namibia,2021-01-17,165.0
Namibia,2021-01-18,390.0
Namibia,2021-01-19,242.0
Namibia,2021-01-20,258.0
Namibia,2021-01-21,262.0
Namibia,2021-01-22,333.0
Namibia,2021-01-23,365.0
